op_id	desc	proc	level
1198	updateBC_task <1198>	CPU Processor 0x1d00000000000001	3
1199	Post Close Operation <1199>		
1200	Post Close Operation <1200>		
1201	Post Close Operation <1201>		
1202	Post Close Operation <1202>		
1203	Post Close Operation <1203>		
1204	loc_solver_task <1204>		
1205	loc_solver_task <1205>	CPU Processor 0x1d00000000000001	3
1206	loc_solver_task <1206>	CPU Processor 0x1d00000000000001	3
1207	loc_solver_task <1207>	CPU Processor 0x1d00000000000001	3
1208	loc_solver_task <1208>	CPU Processor 0x1d00000000000001	3
1209	loc_solver_task <1209>	CPU Processor 0x1d00000000000001	3
1210	updateBC_task <1210>		
1211	loc_solver_task <1211>		
1212	updateBC_task <1212>		
1213	updateBC_task <1213>	CPU Processor 0x1d00000000000001	3
1214	updateBC_task <1214>	CPU Processor 0x1d00000000000001	3
1215	updateBC_task <1215>	CPU Processor 0x1d00000000000001	3
1216	updateBC_task <1216>	CPU Processor 0x1d00000000000001	3
1217	updateBC_task <1217>	CPU Processor 0x1d00000000000001	3
1218	Post Close Operation <1218>		
1219	Post Close Operation <1219>		
1220	Post Close Operation <1220>		
1221	Post Close Operation <1221>		
1222	Post Close Operation <1222>		
1223	loc_solver_task <1223>		
1224	loc_solver_task <1224>	CPU Processor 0x1d00000000000001	3
1225	loc_solver_task <1225>	CPU Processor 0x1d00000000000001	3
1226	loc_solver_task <1226>	CPU Processor 0x1d00000000000001	3
1227	loc_solver_task <1227>	CPU Processor 0x1d00000000000001	3
1228	loc_solver_task <1228>	CPU Processor 0x1d00000000000001	3
1229	updateBC_task <1229>		
1230	loc_solver_task <1230>		
1231	updateBC_task <1231>		
1232	updateBC_task <1232>	CPU Processor 0x1d00000000000001	3
1233	updateBC_task <1233>	CPU Processor 0x1d00000000000001	3
1234	updateBC_task <1234>	CPU Processor 0x1d00000000000001	3
1235	updateBC_task <1235>	CPU Processor 0x1d00000000000001	3
1236	updateBC_task <1236>	CPU Processor 0x1d00000000000001	3
1237	Post Close Operation <1237>		
1238	Post Close Operation <1238>		
1239	Post Close Operation <1239>		
1240	Post Close Operation <1240>		
1241	Post Close Operation <1241>		
1242	loc_solver_task <1242>		
1243	loc_solver_task <1243>	CPU Processor 0x1d00000000000001	3
1244	loc_solver_task <1244>	CPU Processor 0x1d00000000000001	3
1245	loc_solver_task <1245>	CPU Processor 0x1d00000000000001	3
1246	loc_solver_task <1246>	CPU Processor 0x1d00000000000001	3
1247	loc_solver_task <1247>	CPU Processor 0x1d00000000000001	3
1248	updateBC_task <1248>		
1249	loc_solver_task <1249>		
1250	updateBC_task <1250>		
1251	updateBC_task <1251>	CPU Processor 0x1d00000000000001	3
1252	updateBC_task <1252>	CPU Processor 0x1d00000000000001	3
1253	updateBC_task <1253>	CPU Processor 0x1d00000000000001	3
1254	updateBC_task <1254>	CPU Processor 0x1d00000000000001	3
1255	updateBC_task <1255>	CPU Processor 0x1d00000000000001	3
1256	Post Close Operation <1256>		
1257	Post Close Operation <1257>		
1258	Post Close Operation <1258>		
1259	Post Close Operation <1259>		
1260	Post Close Operation <1260>		
1261	loc_solver_task <1261>		
1262	loc_solver_task <1262>	CPU Processor 0x1d00000000000001	3
1263	loc_solver_task <1263>	CPU Processor 0x1d00000000000001	3
1264	loc_solver_task <1264>	CPU Processor 0x1d00000000000001	3
1265	loc_solver_task <1265>	CPU Processor 0x1d00000000000001	3
1266	loc_solver_task <1266>	CPU Processor 0x1d00000000000001	3
1267	updateBC_task <1267>		
1268	loc_solver_task <1268>		
1269	updateBC_task <1269>		
1270	updateBC_task <1270>	CPU Processor 0x1d00000000000001	3
1271	updateBC_task <1271>	CPU Processor 0x1d00000000000001	3
1272	updateBC_task <1272>	CPU Processor 0x1d00000000000001	3
1273	updateBC_task <1273>	CPU Processor 0x1d00000000000001	3
1274	updateBC_task <1274>	CPU Processor 0x1d00000000000001	3
1275	Post Close Operation <1275>		
1276	Post Close Operation <1276>		
1277	Post Close Operation <1277>		
1278	Post Close Operation <1278>		
1279	Post Close Operation <1279>		
1280	loc_solver_task <1280>		
1281	loc_solver_task <1281>	CPU Processor 0x1d00000000000001	3
1282	loc_solver_task <1282>	CPU Processor 0x1d00000000000001	3
1283	loc_solver_task <1283>	CPU Processor 0x1d00000000000001	3
1284	loc_solver_task <1284>	CPU Processor 0x1d00000000000001	3
1285	loc_solver_task <1285>	CPU Processor 0x1d00000000000001	3
1286	updateBC_task <1286>		
1287	loc_solver_task <1287>		
1288	updateBC_task <1288>		
1289	updateBC_task <1289>	CPU Processor 0x1d00000000000001	3
1290	updateBC_task <1290>	CPU Processor 0x1d00000000000001	3
1291	updateBC_task <1291>	CPU Processor 0x1d00000000000001	3
1292	updateBC_task <1292>	CPU Processor 0x1d00000000000001	3
1293	updateBC_task <1293>	CPU Processor 0x1d00000000000001	3
1294	Post Close Operation <1294>		
1295	Post Close Operation <1295>		
1296	Post Close Operation <1296>		
1297	Post Close Operation <1297>		
1298	Post Close Operation <1298>		
1299	loc_solver_task <1299>		
1300	loc_solver_task <1300>	CPU Processor 0x1d00000000000001	3
1301	loc_solver_task <1301>	CPU Processor 0x1d00000000000001	3
1302	loc_solver_task <1302>	CPU Processor 0x1d00000000000001	3
1303	loc_solver_task <1303>	CPU Processor 0x1d00000000000001	3
1304	loc_solver_task <1304>	CPU Processor 0x1d00000000000001	3
1305	updateBC_task <1305>		
1306	loc_solver_task <1306>		
1307	updateBC_task <1307>		
1308	updateBC_task <1308>	CPU Processor 0x1d00000000000001	3
1309	updateBC_task <1309>	CPU Processor 0x1d00000000000001	3
1310	updateBC_task <1310>	CPU Processor 0x1d00000000000001	3
1311	updateBC_task <1311>	CPU Processor 0x1d00000000000001	3
1312	updateBC_task <1312>	CPU Processor 0x1d00000000000001	3
1313	Post Close Operation <1313>		
1314	Post Close Operation <1314>		
1315	Post Close Operation <1315>		
1316	Post Close Operation <1316>		
1317	Post Close Operation <1317>		
1318	loc_solver_task <1318>		
1319	loc_solver_task <1319>	CPU Processor 0x1d00000000000001	3
1320	loc_solver_task <1320>	CPU Processor 0x1d00000000000001	3
1321	loc_solver_task <1321>	CPU Processor 0x1d00000000000001	3
1322	loc_solver_task <1322>	CPU Processor 0x1d00000000000001	3
1323	loc_solver_task <1323>	CPU Processor 0x1d00000000000001	3
1324	updateBC_task <1324>		
1325	loc_solver_task <1325>		
1326	updateBC_task <1326>		
1327	updateBC_task <1327>	CPU Processor 0x1d00000000000001	3
1328	updateBC_task <1328>	CPU Processor 0x1d00000000000001	3
1329	updateBC_task <1329>	CPU Processor 0x1d00000000000001	3
1330	updateBC_task <1330>	CPU Processor 0x1d00000000000001	3
1331	updateBC_task <1331>	CPU Processor 0x1d00000000000001	3
1332	Post Close Operation <1332>		
1333	Post Close Operation <1333>		
1334	Post Close Operation <1334>		
1335	Post Close Operation <1335>		
1336	Post Close Operation <1336>		
1337	loc_solver_task <1337>		
1338	loc_solver_task <1338>	CPU Processor 0x1d00000000000001	3
1339	loc_solver_task <1339>	CPU Processor 0x1d00000000000001	3
1340	loc_solver_task <1340>	CPU Processor 0x1d00000000000001	3
1341	loc_solver_task <1341>	CPU Processor 0x1d00000000000001	3
1342	loc_solver_task <1342>	CPU Processor 0x1d00000000000001	3
1343	updateBC_task <1343>		
1344	loc_solver_task <1344>		
1345	updateBC_task <1345>		
1346	updateBC_task <1346>	CPU Processor 0x1d00000000000001	3
1347	updateBC_task <1347>	CPU Processor 0x1d00000000000001	3
1348	updateBC_task <1348>	CPU Processor 0x1d00000000000001	3
1349	updateBC_task <1349>	CPU Processor 0x1d00000000000001	3
1350	updateBC_task <1350>	CPU Processor 0x1d00000000000001	3
1351	Post Close Operation <1351>		
1352	Post Close Operation <1352>		
1353	Post Close Operation <1353>		
1354	Post Close Operation <1354>		
1355	Post Close Operation <1355>		
1356	loc_solver_task <1356>		
1357	loc_solver_task <1357>	CPU Processor 0x1d00000000000001	3
1358	loc_solver_task <1358>	CPU Processor 0x1d00000000000001	3
1359	loc_solver_task <1359>	CPU Processor 0x1d00000000000001	3
1360	loc_solver_task <1360>	CPU Processor 0x1d00000000000001	3
1361	loc_solver_task <1361>	CPU Processor 0x1d00000000000001	3
1362	updateBC_task <1362>		
1363	loc_solver_task <1363>		
1364	updateBC_task <1364>		
1365	updateBC_task <1365>	CPU Processor 0x1d00000000000001	3
1366	updateBC_task <1366>	CPU Processor 0x1d00000000000001	3
1367	updateBC_task <1367>	CPU Processor 0x1d00000000000001	3
1368	updateBC_task <1368>	CPU Processor 0x1d00000000000001	3
1369	updateBC_task <1369>	CPU Processor 0x1d00000000000001	3
1370	Post Close Operation <1370>		
1371	Post Close Operation <1371>		
1372	Post Close Operation <1372>		
1373	Post Close Operation <1373>		
1374	Post Close Operation <1374>		
1375	loc_solver_task <1375>		
1376	loc_solver_task <1376>	CPU Processor 0x1d00000000000001	3
1377	loc_solver_task <1377>	CPU Processor 0x1d00000000000001	3
1378	loc_solver_task <1378>	CPU Processor 0x1d00000000000001	3
1379	loc_solver_task <1379>	CPU Processor 0x1d00000000000001	3
1380	loc_solver_task <1380>	CPU Processor 0x1d00000000000001	3
1381	updateBC_task <1381>		
1382	loc_solver_task <1382>		
1383	updateBC_task <1383>		
1384	updateBC_task <1384>	CPU Processor 0x1d00000000000001	3
1385	updateBC_task <1385>	CPU Processor 0x1d00000000000001	3
1386	updateBC_task <1386>	CPU Processor 0x1d00000000000001	3
1387	updateBC_task <1387>	CPU Processor 0x1d00000000000001	3
1388	updateBC_task <1388>	CPU Processor 0x1d00000000000001	3
1389	Post Close Operation <1389>		
1390	Post Close Operation <1390>		
1391	Post Close Operation <1391>		
1392	Post Close Operation <1392>		
1393	Post Close Operation <1393>		
1394	loc_solver_task <1394>		
1395	loc_solver_task <1395>	CPU Processor 0x1d00000000000001	3
1396	loc_solver_task <1396>	CPU Processor 0x1d00000000000001	3
1397	loc_solver_task <1397>	CPU Processor 0x1d00000000000001	3
1398	loc_solver_task <1398>	CPU Processor 0x1d00000000000001	3
1399	loc_solver_task <1399>	CPU Processor 0x1d00000000000001	3
1400	updateBC_task <1400>		
1401	loc_solver_task <1401>		
1402	updateBC_task <1402>		
1403	updateBC_task <1403>	CPU Processor 0x1d00000000000001	3
1404	updateBC_task <1404>	CPU Processor 0x1d00000000000001	3
1405	updateBC_task <1405>	CPU Processor 0x1d00000000000001	3
1406	updateBC_task <1406>	CPU Processor 0x1d00000000000001	3
1407	updateBC_task <1407>	CPU Processor 0x1d00000000000001	3
1408	Post Close Operation <1408>		
1409	Post Close Operation <1409>		
1410	Post Close Operation <1410>		
1411	Post Close Operation <1411>		
1412	Post Close Operation <1412>		
1413	loc_solver_task <1413>		
1414	loc_solver_task <1414>	CPU Processor 0x1d00000000000001	3
1415	loc_solver_task <1415>	CPU Processor 0x1d00000000000001	3
1416	loc_solver_task <1416>	CPU Processor 0x1d00000000000001	3
1417	loc_solver_task <1417>	CPU Processor 0x1d00000000000001	3
1418	loc_solver_task <1418>	CPU Processor 0x1d00000000000001	3
1419	updateBC_task <1419>		
1420	loc_solver_task <1420>		
1421	updateBC_task <1421>		
1422	updateBC_task <1422>	CPU Processor 0x1d00000000000001	3
1423	updateBC_task <1423>	CPU Processor 0x1d00000000000001	3
1424	updateBC_task <1424>	CPU Processor 0x1d00000000000001	3
1425	updateBC_task <1425>	CPU Processor 0x1d00000000000001	3
1426	updateBC_task <1426>	CPU Processor 0x1d00000000000001	3
1427	Post Close Operation <1427>		
1428	Post Close Operation <1428>		
1429	Post Close Operation <1429>		
1430	Post Close Operation <1430>		
1431	Post Close Operation <1431>		
1432	loc_solver_task <1432>		
1433	loc_solver_task <1433>	CPU Processor 0x1d00000000000001	3
1434	loc_solver_task <1434>	CPU Processor 0x1d00000000000001	3
1435	loc_solver_task <1435>	CPU Processor 0x1d00000000000001	3
1436	loc_solver_task <1436>	CPU Processor 0x1d00000000000001	3
1437	loc_solver_task <1437>	CPU Processor 0x1d00000000000001	3
1438	updateBC_task <1438>		
1439	loc_solver_task <1439>		
1440	updateBC_task <1440>		
1441	updateBC_task <1441>	CPU Processor 0x1d00000000000001	3
1442	updateBC_task <1442>	CPU Processor 0x1d00000000000001	3
1443	updateBC_task <1443>	CPU Processor 0x1d00000000000001	3
1444	updateBC_task <1444>	CPU Processor 0x1d00000000000001	3
1445	updateBC_task <1445>	CPU Processor 0x1d00000000000001	3
1446	Post Close Operation <1446>		
1447	Post Close Operation <1447>		
1448	Post Close Operation <1448>		
1449	Post Close Operation <1449>		
1450	Post Close Operation <1450>		
1451	loc_solver_task <1451>		
1452	loc_solver_task <1452>	CPU Processor 0x1d00000000000001	3
1453	loc_solver_task <1453>	CPU Processor 0x1d00000000000001	3
1454	loc_solver_task <1454>	CPU Processor 0x1d00000000000001	3
1455	loc_solver_task <1455>	CPU Processor 0x1d00000000000001	3
1456	loc_solver_task <1456>	CPU Processor 0x1d00000000000001	3
1457	updateBC_task <1457>		
1458	loc_solver_task <1458>		
1459	updateBC_task <1459>		
1460	updateBC_task <1460>	CPU Processor 0x1d00000000000001	3
1461	updateBC_task <1461>	CPU Processor 0x1d00000000000001	3
1462	updateBC_task <1462>	CPU Processor 0x1d00000000000001	3
1463	updateBC_task <1463>	CPU Processor 0x1d00000000000001	3
1464	updateBC_task <1464>	CPU Processor 0x1d00000000000001	3
1465	Post Close Operation <1465>		
1466	Post Close Operation <1466>		
1467	Post Close Operation <1467>		
1468	Post Close Operation <1468>		
1469	Post Close Operation <1469>		
1470	loc_solver_task <1470>		
1471	loc_solver_task <1471>	CPU Processor 0x1d00000000000001	3
1472	loc_solver_task <1472>	CPU Processor 0x1d00000000000001	3
1473	loc_solver_task <1473>	CPU Processor 0x1d00000000000001	3
1474	loc_solver_task <1474>	CPU Processor 0x1d00000000000001	3
1475	loc_solver_task <1475>	CPU Processor 0x1d00000000000001	3
1476	updateBC_task <1476>		
1477	loc_solver_task <1477>		
1478	updateBC_task <1478>		
1479	updateBC_task <1479>	CPU Processor 0x1d00000000000001	3
1480	updateBC_task <1480>	CPU Processor 0x1d00000000000001	3
1481	updateBC_task <1481>	CPU Processor 0x1d00000000000001	3
1482	updateBC_task <1482>	CPU Processor 0x1d00000000000001	3
1483	updateBC_task <1483>	CPU Processor 0x1d00000000000001	3
1484	Post Close Operation <1484>		
1485	Post Close Operation <1485>		
1486	Post Close Operation <1486>		
1487	Post Close Operation <1487>		
1488	Post Close Operation <1488>		
1489	loc_solver_task <1489>		
1490	loc_solver_task <1490>	CPU Processor 0x1d00000000000001	3
1491	loc_solver_task <1491>	CPU Processor 0x1d00000000000001	3
1492	loc_solver_task <1492>	CPU Processor 0x1d00000000000001	3
1493	loc_solver_task <1493>	CPU Processor 0x1d00000000000001	3
1494	loc_solver_task <1494>	CPU Processor 0x1d00000000000001	3
1495	updateBC_task <1495>		
1496	loc_solver_task <1496>		
1497	updateBC_task <1497>		
1498	updateBC_task <1498>	CPU Processor 0x1d00000000000001	3
1499	updateBC_task <1499>	CPU Processor 0x1d00000000000001	3
1500	updateBC_task <1500>	CPU Processor 0x1d00000000000001	3
1501	updateBC_task <1501>	CPU Processor 0x1d00000000000001	3
1502	updateBC_task <1502>	CPU Processor 0x1d00000000000001	3
1503	Post Close Operation <1503>		
1504	Post Close Operation <1504>		
1505	Post Close Operation <1505>		
1506	Post Close Operation <1506>		
1507	Post Close Operation <1507>		
1508	loc_solver_task <1508>		
1509	loc_solver_task <1509>	CPU Processor 0x1d00000000000001	3
1510	loc_solver_task <1510>	CPU Processor 0x1d00000000000001	3
1511	loc_solver_task <1511>	CPU Processor 0x1d00000000000001	3
1512	loc_solver_task <1512>	CPU Processor 0x1d00000000000001	3
1513	loc_solver_task <1513>	CPU Processor 0x1d00000000000001	3
1514	updateBC_task <1514>		
1515	loc_solver_task <1515>		
1516	updateBC_task <1516>		
1517	updateBC_task <1517>	CPU Processor 0x1d00000000000001	3
1518	updateBC_task <1518>	CPU Processor 0x1d00000000000001	3
1519	updateBC_task <1519>	CPU Processor 0x1d00000000000001	3
1520	updateBC_task <1520>	CPU Processor 0x1d00000000000001	3
1521	updateBC_task <1521>	CPU Processor 0x1d00000000000001	3
1522	Post Close Operation <1522>		
1523	Post Close Operation <1523>		
1524	Post Close Operation <1524>		
1525	Post Close Operation <1525>		
1526	Post Close Operation <1526>		
1527	loc_solver_task <1527>		
1528	loc_solver_task <1528>	CPU Processor 0x1d00000000000001	3
1529	loc_solver_task <1529>	CPU Processor 0x1d00000000000001	3
1530	loc_solver_task <1530>	CPU Processor 0x1d00000000000001	3
1531	loc_solver_task <1531>	CPU Processor 0x1d00000000000001	3
1532	loc_solver_task <1532>	CPU Processor 0x1d00000000000001	3
1533	updateBC_task <1533>		
1534	loc_solver_task <1534>		
1535	updateBC_task <1535>		
1536	updateBC_task <1536>	CPU Processor 0x1d00000000000001	3
1537	updateBC_task <1537>	CPU Processor 0x1d00000000000001	3
1538	updateBC_task <1538>	CPU Processor 0x1d00000000000001	3
1539	updateBC_task <1539>	CPU Processor 0x1d00000000000001	3
1540	updateBC_task <1540>	CPU Processor 0x1d00000000000001	3
1541	Post Close Operation <1541>		
1542	Post Close Operation <1542>		
1543	Post Close Operation <1543>		
1544	Post Close Operation <1544>		
1545	Post Close Operation <1545>		
1546	loc_solver_task <1546>		
1547	loc_solver_task <1547>	CPU Processor 0x1d00000000000001	3
1548	loc_solver_task <1548>	CPU Processor 0x1d00000000000001	3
1549	loc_solver_task <1549>	CPU Processor 0x1d00000000000001	3
1550	loc_solver_task <1550>	CPU Processor 0x1d00000000000001	3
1551	loc_solver_task <1551>	CPU Processor 0x1d00000000000001	3
1552	updateBC_task <1552>		
1553	loc_solver_task <1553>		
1554	updateBC_task <1554>		
1555	updateBC_task <1555>	CPU Processor 0x1d00000000000001	3
1556	updateBC_task <1556>	CPU Processor 0x1d00000000000001	3
1557	updateBC_task <1557>	CPU Processor 0x1d00000000000001	3
1558	updateBC_task <1558>	CPU Processor 0x1d00000000000001	3
1559	updateBC_task <1559>	CPU Processor 0x1d00000000000001	3
1560	Post Close Operation <1560>		
1561	Post Close Operation <1561>		
1562	Post Close Operation <1562>		
1563	Post Close Operation <1563>		
1564	Post Close Operation <1564>		
1565	loc_solver_task <1565>		
1566	loc_solver_task <1566>	CPU Processor 0x1d00000000000001	3
1567	loc_solver_task <1567>	CPU Processor 0x1d00000000000001	3
1568	loc_solver_task <1568>	CPU Processor 0x1d00000000000001	3
1569	loc_solver_task <1569>	CPU Processor 0x1d00000000000001	3
1570	loc_solver_task <1570>	CPU Processor 0x1d00000000000001	3
1571	updateBC_task <1571>		
1572	loc_solver_task <1572>		
1573	updateBC_task <1573>		
1574	updateBC_task <1574>	CPU Processor 0x1d00000000000001	3
1575	updateBC_task <1575>	CPU Processor 0x1d00000000000001	3
1576	updateBC_task <1576>	CPU Processor 0x1d00000000000001	3
1577	updateBC_task <1577>	CPU Processor 0x1d00000000000001	3
1578	updateBC_task <1578>	CPU Processor 0x1d00000000000001	3
1579	Post Close Operation <1579>		
1580	Post Close Operation <1580>		
1581	Post Close Operation <1581>		
1582	Post Close Operation <1582>		
1583	Post Close Operation <1583>		
1584	loc_solver_task <1584>		
1585	loc_solver_task <1585>	CPU Processor 0x1d00000000000001	3
1586	loc_solver_task <1586>	CPU Processor 0x1d00000000000001	3
1587	loc_solver_task <1587>	CPU Processor 0x1d00000000000001	3
1588	loc_solver_task <1588>	CPU Processor 0x1d00000000000001	3
1589	loc_solver_task <1589>	CPU Processor 0x1d00000000000001	3
1590	updateBC_task <1590>		
1591	loc_solver_task <1591>		
1592	updateBC_task <1592>		
1593	updateBC_task <1593>	CPU Processor 0x1d00000000000001	3
1594	updateBC_task <1594>	CPU Processor 0x1d00000000000001	3
1595	updateBC_task <1595>	CPU Processor 0x1d00000000000001	3
1596	updateBC_task <1596>	CPU Processor 0x1d00000000000001	3
1597	updateBC_task <1597>	CPU Processor 0x1d00000000000001	3
1598	Post Close Operation <1598>		
1599	Post Close Operation <1599>		
1600	Post Close Operation <1600>		
1601	Post Close Operation <1601>		
1602	Post Close Operation <1602>		
1603	loc_solver_task <1603>		
1604	loc_solver_task <1604>	CPU Processor 0x1d00000000000001	3
1605	loc_solver_task <1605>	CPU Processor 0x1d00000000000001	3
1606	loc_solver_task <1606>	CPU Processor 0x1d00000000000001	3
1607	loc_solver_task <1607>	CPU Processor 0x1d00000000000001	3
1608	loc_solver_task <1608>	CPU Processor 0x1d00000000000001	3
1609	updateBC_task <1609>		
1610	loc_solver_task <1610>		
1611	updateBC_task <1611>		
1612	updateBC_task <1612>	CPU Processor 0x1d00000000000001	3
1613	updateBC_task <1613>	CPU Processor 0x1d00000000000001	3
1614	updateBC_task <1614>	CPU Processor 0x1d00000000000001	3
1615	updateBC_task <1615>	CPU Processor 0x1d00000000000001	3
1616	updateBC_task <1616>	CPU Processor 0x1d00000000000001	3
1617	Post Close Operation <1617>		
1618	Post Close Operation <1618>		
1619	Post Close Operation <1619>		
1620	Post Close Operation <1620>		
1621	Post Close Operation <1621>		
1622	loc_solver_task <1622>		
1623	loc_solver_task <1623>	CPU Processor 0x1d00000000000001	3
1624	loc_solver_task <1624>	CPU Processor 0x1d00000000000001	3
1625	loc_solver_task <1625>	CPU Processor 0x1d00000000000001	3
1626	loc_solver_task <1626>	CPU Processor 0x1d00000000000001	3
1627	loc_solver_task <1627>	CPU Processor 0x1d00000000000001	3
1628	updateBC_task <1628>		
1629	loc_solver_task <1629>		
1630	updateBC_task <1630>		
1631	updateBC_task <1631>	CPU Processor 0x1d00000000000001	3
1632	updateBC_task <1632>	CPU Processor 0x1d00000000000001	3
1633	updateBC_task <1633>	CPU Processor 0x1d00000000000001	3
1634	updateBC_task <1634>	CPU Processor 0x1d00000000000001	3
1635	updateBC_task <1635>	CPU Processor 0x1d00000000000001	3
1636	Post Close Operation <1636>		
1637	Post Close Operation <1637>		
1638	Post Close Operation <1638>		
1639	Post Close Operation <1639>		
1640	Post Close Operation <1640>		
1641	loc_solver_task <1641>		
1642	loc_solver_task <1642>	CPU Processor 0x1d00000000000001	3
1643	loc_solver_task <1643>	CPU Processor 0x1d00000000000001	3
1644	loc_solver_task <1644>	CPU Processor 0x1d00000000000001	3
1645	loc_solver_task <1645>	CPU Processor 0x1d00000000000001	3
1646	loc_solver_task <1646>	CPU Processor 0x1d00000000000001	3
1647	updateBC_task <1647>		
1648	loc_solver_task <1648>		
1649	updateBC_task <1649>		
1650	updateBC_task <1650>	CPU Processor 0x1d00000000000001	3
1651	updateBC_task <1651>	CPU Processor 0x1d00000000000001	3
1652	updateBC_task <1652>	CPU Processor 0x1d00000000000001	3
1653	updateBC_task <1653>	CPU Processor 0x1d00000000000001	3
1654	updateBC_task <1654>	CPU Processor 0x1d00000000000001	3
1655	Post Close Operation <1655>		
1656	Post Close Operation <1656>		
1657	Post Close Operation <1657>		
1658	Post Close Operation <1658>		
1659	Post Close Operation <1659>		
1660	loc_solver_task <1660>		
1661	loc_solver_task <1661>	CPU Processor 0x1d00000000000001	3
1662	loc_solver_task <1662>	CPU Processor 0x1d00000000000001	3
1663	loc_solver_task <1663>	CPU Processor 0x1d00000000000001	3
1664	loc_solver_task <1664>	CPU Processor 0x1d00000000000001	3
1665	loc_solver_task <1665>	CPU Processor 0x1d00000000000001	3
1666	updateBC_task <1666>		
1667	loc_solver_task <1667>		
1668	updateBC_task <1668>		
1669	updateBC_task <1669>	CPU Processor 0x1d00000000000001	3
1670	updateBC_task <1670>	CPU Processor 0x1d00000000000001	3
1671	updateBC_task <1671>	CPU Processor 0x1d00000000000001	3
1672	updateBC_task <1672>	CPU Processor 0x1d00000000000001	3
1673	updateBC_task <1673>	CPU Processor 0x1d00000000000001	3
1674	Post Close Operation <1674>		
1675	Post Close Operation <1675>		
1676	Post Close Operation <1676>		
1677	Post Close Operation <1677>		
1678	Post Close Operation <1678>		
1679	loc_solver_task <1679>		
1680	loc_solver_task <1680>	CPU Processor 0x1d00000000000001	3
1681	loc_solver_task <1681>	CPU Processor 0x1d00000000000001	3
1682	loc_solver_task <1682>	CPU Processor 0x1d00000000000001	3
1683	loc_solver_task <1683>	CPU Processor 0x1d00000000000001	3
1684	loc_solver_task <1684>	CPU Processor 0x1d00000000000001	3
1685	updateBC_task <1685>		
1686	loc_solver_task <1686>		
1687	updateBC_task <1687>		
1688	updateBC_task <1688>	CPU Processor 0x1d00000000000001	3
1689	updateBC_task <1689>	CPU Processor 0x1d00000000000001	3
1690	updateBC_task <1690>	CPU Processor 0x1d00000000000001	3
1691	updateBC_task <1691>	CPU Processor 0x1d00000000000001	3
1692	updateBC_task <1692>	CPU Processor 0x1d00000000000001	3
1693	Post Close Operation <1693>		
1694	Post Close Operation <1694>		
1695	Post Close Operation <1695>		
1696	Post Close Operation <1696>		
1697	Post Close Operation <1697>		
1698	loc_solver_task <1698>		
1699	loc_solver_task <1699>	CPU Processor 0x1d00000000000001	3
1700	loc_solver_task <1700>	CPU Processor 0x1d00000000000001	3
1701	loc_solver_task <1701>	CPU Processor 0x1d00000000000001	3
1702	loc_solver_task <1702>	CPU Processor 0x1d00000000000001	3
1703	loc_solver_task <1703>	CPU Processor 0x1d00000000000001	3
1704	updateBC_task <1704>		
1705	loc_solver_task <1705>		
1706	updateBC_task <1706>		
1707	updateBC_task <1707>	CPU Processor 0x1d00000000000001	3
1708	updateBC_task <1708>	CPU Processor 0x1d00000000000001	3
1709	updateBC_task <1709>	CPU Processor 0x1d00000000000001	3
1710	updateBC_task <1710>	CPU Processor 0x1d00000000000001	3
1711	updateBC_task <1711>	CPU Processor 0x1d00000000000001	3
1712	Post Close Operation <1712>		
1713	Post Close Operation <1713>		
1714	Post Close Operation <1714>		
1715	Post Close Operation <1715>		
1716	Post Close Operation <1716>		
1717	loc_solver_task <1717>		
1718	loc_solver_task <1718>	CPU Processor 0x1d00000000000001	3
1719	loc_solver_task <1719>	CPU Processor 0x1d00000000000001	3
1720	loc_solver_task <1720>	CPU Processor 0x1d00000000000001	3
1721	loc_solver_task <1721>	CPU Processor 0x1d00000000000001	3
1722	loc_solver_task <1722>	CPU Processor 0x1d00000000000001	3
1723	updateBC_task <1723>		
1724	loc_solver_task <1724>		
1725	updateBC_task <1725>		
1726	updateBC_task <1726>	CPU Processor 0x1d00000000000001	3
1727	updateBC_task <1727>	CPU Processor 0x1d00000000000001	3
1728	updateBC_task <1728>	CPU Processor 0x1d00000000000001	3
1729	updateBC_task <1729>	CPU Processor 0x1d00000000000001	3
1730	updateBC_task <1730>	CPU Processor 0x1d00000000000001	3
1731	Post Close Operation <1731>		
1732	Post Close Operation <1732>		
1733	Post Close Operation <1733>		
1734	Post Close Operation <1734>		
1735	Post Close Operation <1735>		
1736	loc_solver_task <1736>		
1737	loc_solver_task <1737>	CPU Processor 0x1d00000000000001	3
1738	loc_solver_task <1738>	CPU Processor 0x1d00000000000001	3
1739	loc_solver_task <1739>	CPU Processor 0x1d00000000000001	3
1740	loc_solver_task <1740>	CPU Processor 0x1d00000000000001	3
1741	loc_solver_task <1741>	CPU Processor 0x1d00000000000001	3
1742	updateBC_task <1742>		
1743	loc_solver_task <1743>		
1744	updateBC_task <1744>		
1745	updateBC_task <1745>	CPU Processor 0x1d00000000000001	3
1746	updateBC_task <1746>	CPU Processor 0x1d00000000000001	3
1747	updateBC_task <1747>	CPU Processor 0x1d00000000000001	3
1748	updateBC_task <1748>	CPU Processor 0x1d00000000000001	3
1749	updateBC_task <1749>	CPU Processor 0x1d00000000000001	3
1750	Post Close Operation <1750>		
1751	Post Close Operation <1751>		
1752	Post Close Operation <1752>		
1753	Post Close Operation <1753>		
1754	Post Close Operation <1754>		
1755	loc_solver_task <1755>		
