time	count
293453.00	0.00
293480.00	1.00
293505.00	0.00
293530.00	1.00
293557.00	0.00
293583.00	1.00
293609.00	0.00
293635.00	1.00
293662.00	0.00
293688.00	1.00
293713.00	0.00
293739.00	1.00
293764.00	0.00
293789.00	1.00
293814.00	0.00
293844.00	1.00
293868.00	0.00
293895.00	1.00
293973.00	0.00
293996.00	1.00
294012.00	0.00
294029.00	1.00
294044.00	0.00
294066.00	1.00
294084.00	0.00
294111.00	1.00
294132.00	0.00
294158.00	1.00
294178.00	0.00
294203.00	1.00
294235.00	0.00
294261.00	1.00
294273.00	0.00
294291.00	1.00
294314.00	0.00
294340.00	1.00
294373.00	0.00
294399.00	1.00
294416.00	0.00
294442.00	1.00
294463.00	0.00
294485.00	1.00
294504.00	0.00
294523.00	1.00
294534.00	0.00
294560.00	1.00
294584.00	0.00
294613.00	1.00
294637.00	0.00
294663.00	1.00
294679.00	0.00
294708.00	1.00
294729.00	0.00
294750.00	1.00
294768.00	0.00
294787.00	1.00
294807.00	0.00
294832.00	1.00
294855.00	0.00
294881.00	1.00
294952.00	0.00
294973.00	1.00
295006.00	0.00
295030.00	1.00
295086.00	0.00
295106.00	1.00
295480.00	0.00
295509.00	1.00
295581.00	0.00
295610.00	1.00
295624.00	0.00
295649.00	1.00
295661.00	0.00
295688.00	1.00
295700.00	0.00
295725.00	1.00
295737.00	0.00
295764.00	1.00
295789.00	0.00
295815.00	1.00
295881.00	0.00
295903.00	1.00
295988.00	0.00
296017.00	1.00
296042.00	0.00
296074.00	1.00
296111.00	0.00
296131.00	1.00
296173.00	0.00
296198.00	1.00
296792.00	0.00
296818.00	1.00
296842.00	0.00
296866.00	1.00
296892.00	0.00
296920.00	1.00
296945.00	0.00
296971.00	1.00
296997.00	0.00
297023.00	1.00
297051.00	0.00
297077.00	1.00
297101.00	0.00
297130.00	1.00
297155.00	0.00
297175.00	1.00
297192.00	0.00
297210.00	1.00
297231.00	0.00
297257.00	1.00
297282.00	0.00
297309.00	1.00
297379.00	0.00
297404.00	1.00
297426.00	0.00
297458.00	1.00
297479.00	0.00
297500.00	1.00
297515.00	0.00
297532.00	1.00
297546.00	0.00
297568.00	1.00
297587.00	0.00
297612.00	1.00
297623.00	0.00
297647.00	1.00
297658.00	0.00
297688.00	1.00
297698.00	0.00
297723.00	1.00
297733.00	0.00
297759.00	1.00
297770.00	0.00
297795.00	1.00
297804.00	0.00
297832.00	1.00
297844.00	0.00
297870.00	1.00
297882.00	0.00
297908.00	1.00
297921.00	0.00
297946.00	1.00
297977.00	0.00
298004.00	1.00
298021.00	0.00
298047.00	1.00
298081.00	0.00
298101.00	1.00
298119.00	0.00
298138.00	1.00
298153.00	0.00
298177.00	1.00
298212.00	0.00
298238.00	1.00
298260.00	0.00
298283.00	1.00
298294.00	0.00
298313.00	1.00
298341.00	0.00
298366.00	1.00
298389.00	0.00
298420.00	1.00
298437.00	0.00
298463.00	1.00
298484.00	0.00
298507.00	1.00
298524.00	0.00
298543.00	1.00
298562.00	0.00
298588.00	1.00
298611.00	0.00
298638.00	1.00
298710.00	0.00
298731.00	1.00
298740.00	0.00
298758.00	1.00
298767.00	0.00
298790.00	1.00
298802.00	0.00
298827.00	1.00
298840.00	0.00
298865.00	1.00
298877.00	0.00
298903.00	1.00
298931.00	0.00
298958.00	1.00
299007.00	0.00
299032.00	1.00
299082.00	0.00
299105.00	1.00
299580.00	0.00
299610.00	1.00
299676.00	0.00
299699.00	1.00
299715.00	0.00
299740.00	1.00
299752.00	0.00
299776.00	1.00
299788.00	0.00
299813.00	1.00
299824.00	0.00
299881.00	1.00
299906.00	0.00
299934.00	1.00
300036.00	0.00
300067.00	1.00
300178.00	0.00
300206.00	1.00
300230.00	0.00
300257.00	1.00
300301.00	0.00
300328.00	1.00
300378.00	0.00
300407.00	1.00
301241.00	0.00
301267.00	1.00
301294.00	0.00
301320.00	1.00
301345.00	0.00
301371.00	1.00
301395.00	0.00
301423.00	1.00
301448.00	0.00
301473.00	1.00
301498.00	0.00
301524.00	1.00
301551.00	0.00
301583.00	1.00
301613.00	0.00
301641.00	1.00
301669.00	0.00
301700.00	1.00
301724.00	0.00
301757.00	1.00
301776.00	0.00
301794.00	1.00
301875.00	0.00
301894.00	1.00
301911.00	0.00
301929.00	1.00
301946.00	0.00
301976.00	1.00
301996.00	0.00
302027.00	1.00
302048.00	0.00
302075.00	1.00
302094.00	0.00
302117.00	1.00
302141.00	0.00
302161.00	1.00
302178.00	0.00
302208.00	1.00
302236.00	0.00
302262.00	1.00
302288.00	0.00
302310.00	1.00
302321.00	0.00
302339.00	1.00
302363.00	0.00
302388.00	1.00
302412.00	0.00
302439.00	1.00
302454.00	0.00
302481.00	1.00
302503.00	0.00
302525.00	1.00
302544.00	0.00
302562.00	1.00
302575.00	0.00
302598.00	1.00
302619.00	0.00
302645.00	1.00
302668.00	0.00
302693.00	1.00
302717.00	0.00
302740.00	1.00
302757.00	0.00
302775.00	1.00
302845.00	0.00
302867.00	1.00
302902.00	0.00
302926.00	1.00
302983.00	0.00
303003.00	1.00
303458.00	0.00
303481.00	1.00
303566.00	0.00
303593.00	1.00
303608.00	0.00
303634.00	1.00
303646.00	0.00
303671.00	1.00
303684.00	0.00
303710.00	1.00
303721.00	0.00
303745.00	1.00
303815.00	0.00
303839.00	1.00
303924.00	0.00
303949.00	1.00
303966.00	0.00
303984.00	1.00
304022.00	0.00
304047.00	1.00
304102.00	0.00
304122.00	1.00
304549.00	0.00
304575.00	1.00
304601.00	0.00
304626.00	1.00
304652.00	0.00
304678.00	1.00
304703.00	0.00
304731.00	1.00
304755.00	0.00
304780.00	1.00
304804.00	0.00
304829.00	1.00
304853.00	0.00
304878.00	1.00
304903.00	0.00
304932.00	1.00
304956.00	0.00
304981.00	1.00
305005.00	0.00
305031.00	1.00
305057.00	0.00
305080.00	1.00
305140.00	0.00
305165.00	1.00
305186.00	0.00
305209.00	1.00
305223.00	0.00
305241.00	1.00
305257.00	0.00
305283.00	1.00
305303.00	0.00
305328.00	1.00
305347.00	0.00
305372.00	1.00
305399.00	0.00
305429.00	1.00
305446.00	0.00
305468.00	1.00
305489.00	0.00
305508.00	1.00
305533.00	0.00
305561.00	1.00
305578.00	0.00
305608.00	1.00
305633.00	0.00
305660.00	1.00
305685.00	0.00
305705.00	1.00
305717.00	0.00
305735.00	1.00
305756.00	0.00
305782.00	1.00
305806.00	0.00
305832.00	1.00
305848.00	0.00
305873.00	1.00
305894.00	0.00
305916.00	1.00
305934.00	0.00
305953.00	1.00
305974.00	0.00
305999.00	1.00
306025.00	0.00
306050.00	1.00
306119.00	0.00
306141.00	1.00
306173.00	0.00
306197.00	1.00
306252.00	0.00
306272.00	1.00
306799.00	0.00
306824.00	1.00
306884.00	0.00
306911.00	1.00
306923.00	0.00
306950.00	1.00
306962.00	0.00
306986.00	1.00
306998.00	0.00
307022.00	1.00
307035.00	0.00
307061.00	1.00
307073.00	0.00
307100.00	1.00
307111.00	0.00
307135.00	1.00
307147.00	0.00
307172.00	1.00
307182.00	0.00
307206.00	1.00
307217.00	0.00
307243.00	1.00
307254.00	0.00
307280.00	1.00
307291.00	0.00
307321.00	1.00
307332.00	0.00
307357.00	1.00
307368.00	0.00
307396.00	1.00
307407.00	0.00
307433.00	1.00
307443.00	0.00
307467.00	1.00
307477.00	0.00
307511.00	1.00
307521.00	0.00
307544.00	1.00
307552.00	0.00
307569.00	1.00
307587.00	0.00
307613.00	1.00
307639.00	0.00
307674.00	1.00
307744.00	0.00
307769.00	1.00
307849.00	0.00
307870.00	1.00
307887.00	0.00
307916.00	1.00
307958.00	0.00
307987.00	1.00
308037.00	0.00
308057.00	1.00
308467.00	0.00
308492.00	1.00
308518.00	0.00
308551.00	1.00
308577.00	0.00
308602.00	1.00
308627.00	0.00
308654.00	1.00
308679.00	0.00
308707.00	1.00
308732.00	0.00
308758.00	1.00
308783.00	0.00
308809.00	1.00
308833.00	0.00
308859.00	1.00
308883.00	0.00
308910.00	1.00
308937.00	0.00
308958.00	1.00
308975.00	0.00
308996.00	1.00
309066.00	0.00
309086.00	1.00
309101.00	0.00
309125.00	1.00
309145.00	0.00
309170.00	1.00
309190.00	0.00
309212.00	1.00
309226.00	0.00
309247.00	1.00
309266.00	0.00
309291.00	1.00
309324.00	0.00
309346.00	1.00
309358.00	0.00
309377.00	1.00
309401.00	0.00
309427.00	1.00
309450.00	0.00
309472.00	1.00
309484.00	0.00
309504.00	1.00
309525.00	0.00
309550.00	1.00
309575.00	0.00
309597.00	1.00
309609.00	0.00
309629.00	1.00
309650.00	0.00
309676.00	1.00
309703.00	0.00
309728.00	1.00
309740.00	0.00
309759.00	1.00
309780.00	0.00
309806.00	1.00
309834.00	0.00
309860.00	1.00
309882.00	0.00
309904.00	1.00
309921.00	0.00
309940.00	1.00
310014.00	0.00
310035.00	1.00
310072.00	0.00
310100.00	1.00
310150.00	0.00
310170.00	1.00
310540.00	0.00
310562.00	1.00
310638.00	0.00
310664.00	1.00
310677.00	0.00
310701.00	1.00
310714.00	0.00
310740.00	1.00
310752.00	0.00
310777.00	1.00
310790.00	0.00
310815.00	1.00
310881.00	0.00
310907.00	1.00
310912.00	0.00
310930.00	1.00
311006.00	0.00
311032.00	1.00
311057.00	0.00
311079.00	1.00
311110.00	0.00
311137.00	1.00
311187.00	0.00
311207.00	1.00
311647.00	0.00
311670.00	1.00
311696.00	0.00
311722.00	1.00
311746.00	0.00
311773.00	1.00
311798.00	0.00
311825.00	1.00
311851.00	0.00
311877.00	1.00
311903.00	0.00
311929.00	1.00
311956.00	0.00
311982.00	1.00
312006.00	0.00
312031.00	1.00
312056.00	0.00
312082.00	1.00
312105.00	0.00
312128.00	1.00
312145.00	0.00
312167.00	1.00
312240.00	0.00
312266.00	1.00
312286.00	0.00
312311.00	1.00
312331.00	0.00
312360.00	1.00
312381.00	0.00
312403.00	1.00
312417.00	0.00
312436.00	1.00
312456.00	0.00
312481.00	1.00
312508.00	0.00
312534.00	1.00
312545.00	0.00
312563.00	1.00
312587.00	0.00
312613.00	1.00
312636.00	0.00
312663.00	1.00
312679.00	0.00
312705.00	1.00
312723.00	0.00
312742.00	1.00
312765.00	0.00
312791.00	1.00
312807.00	0.00
312833.00	1.00
312855.00	0.00
312877.00	1.00
312895.00	0.00
312915.00	1.00
312933.00	0.00
312959.00	1.00
312984.00	0.00
313013.00	1.00
313035.00	0.00
313055.00	1.00
313071.00	0.00
313092.00	1.00
313115.00	0.00
313141.00	1.00
313209.00	0.00
313230.00	1.00
313266.00	0.00
313295.00	1.00
313349.00	0.00
313369.00	1.00
313804.00	0.00
313830.00	1.00
313894.00	0.00
313922.00	1.00
313935.00	0.00
313960.00	1.00
313973.00	0.00
314000.00	1.00
314012.00	0.00
314037.00	1.00
314048.00	0.00
314075.00	1.00
314099.00	0.00
314124.00	1.00
314197.00	0.00
314219.00	1.00
314295.00	0.00
314317.00	1.00
314334.00	0.00
314358.00	1.00
314401.00	0.00
314423.00	1.00
314470.00	0.00
314496.00	1.00
315120.00	0.00
315140.00	1.00
315165.00	0.00
315189.00	1.00
315213.00	0.00
315239.00	1.00
315265.00	0.00
315290.00	1.00
315316.00	0.00
315342.00	1.00
315368.00	0.00
315405.00	1.00
315435.00	0.00
315484.00	1.00
315509.00	0.00
315535.00	1.00
315560.00	0.00
315603.00	1.00
315629.00	0.00
315651.00	1.00
315668.00	0.00
315688.00	1.00
315761.00	0.00
315781.00	1.00
315797.00	0.00
315817.00	1.00
315836.00	0.00
315862.00	1.00
315883.00	0.00
315908.00	1.00
315927.00	0.00
315950.00	1.00
315964.00	0.00
315982.00	1.00
315994.00	0.00
316020.00	1.00
316033.00	0.00
316060.00	1.00
316071.00	0.00
316099.00	1.00
316110.00	0.00
316139.00	1.00
316151.00	0.00
316176.00	1.00
316187.00	0.00
316214.00	1.00
316241.00	0.00
316261.00	1.00
316273.00	0.00
316292.00	1.00
316332.00	0.00
316359.00	1.00
316383.00	0.00
316404.00	1.00
316415.00	0.00
316433.00	1.00
316466.00	0.00
316492.00	1.00
316517.00	0.00
316538.00	1.00
316549.00	0.00
316567.00	1.00
316599.00	0.00
316626.00	1.00
316650.00	0.00
316676.00	1.00
316687.00	0.00
316705.00	1.00
316735.00	0.00
316759.00	1.00
316782.00	0.00
316808.00	1.00
316831.00	0.00
316855.00	1.00
316871.00	0.00
316889.00	1.00
316969.00	0.00
316990.00	1.00
316999.00	0.00
317017.00	1.00
317030.00	0.00
317056.00	1.00
317068.00	0.00
317093.00	1.00
317105.00	0.00
317130.00	1.00
317143.00	0.00
317168.00	1.00
317179.00	0.00
317213.00	1.00
317225.00	0.00
317252.00	1.00
317264.00	0.00
317291.00	1.00
317331.00	0.00
317351.00	1.00
317398.00	0.00
317423.00	1.00
317444.00	0.00
317466.00	1.00
317839.00	0.00
317861.00	1.00
317924.00	0.00
317952.00	1.00
317965.00	0.00
317991.00	1.00
318003.00	0.00
318029.00	1.00
318040.00	0.00
318065.00	1.00
318075.00	0.00
318100.00	1.00
318125.00	0.00
318151.00	1.00
318223.00	0.00
318270.00	1.00
318359.00	0.00
318387.00	1.00
318412.00	0.00
318434.00	1.00
318466.00	0.00
318488.00	1.00
318549.00	0.00
318570.00	1.00
319013.00	0.00
319037.00	1.00
319063.00	0.00
319089.00	1.00
319116.00	0.00
319145.00	1.00
319171.00	0.00
319197.00	1.00
319223.00	0.00
319248.00	1.00
319274.00	0.00
319300.00	1.00
319327.00	0.00
319353.00	1.00
319382.00	0.00
319407.00	1.00
319433.00	0.00
319463.00	1.00
319486.00	0.00
319513.00	1.00
319531.00	0.00
319548.00	1.00
319621.00	0.00
319648.00	1.00
319670.00	0.00
319692.00	1.00
319706.00	0.00
319723.00	1.00
319739.00	0.00
319763.00	1.00
319781.00	0.00
319811.00	1.00
319831.00	0.00
319858.00	1.00
319886.00	0.00
319915.00	1.00
319930.00	0.00
319956.00	1.00
319981.00	0.00
320003.00	1.00
320022.00	0.00
320041.00	1.00
320052.00	0.00
320074.00	1.00
320095.00	0.00
320122.00	1.00
320146.00	0.00
320175.00	1.00
320192.00	0.00
320218.00	1.00
320240.00	0.00
320265.00	1.00
320283.00	0.00
320302.00	1.00
320314.00	0.00
320339.00	1.00
320365.00	0.00
320403.00	1.00
320430.00	0.00
320457.00	1.00
320482.00	0.00
320506.00	1.00
320530.00	0.00
320554.00	1.00
320627.00	0.00
320652.00	1.00
320687.00	0.00
320707.00	1.00
320765.00	0.00
320792.00	1.00
321168.00	0.00
321191.00	1.00
321250.00	0.00
321276.00	1.00
321290.00	0.00
321316.00	1.00
321328.00	0.00
321353.00	1.00
321366.00	0.00
321393.00	1.00
321404.00	0.00
321429.00	1.00
321455.00	0.00
321481.00	1.00
321551.00	0.00
321580.00	1.00
321664.00	0.00
321691.00	1.00
321715.00	0.00
321742.00	1.00
321789.00	0.00
321812.00	1.00
321852.00	0.00
321876.00	1.00
322298.00	0.00
322325.00	1.00
322350.00	0.00
322376.00	1.00
322401.00	0.00
322427.00	1.00
322451.00	0.00
322477.00	1.00
322502.00	0.00
322527.00	1.00
322553.00	0.00
322577.00	1.00
322601.00	0.00
322627.00	1.00
322651.00	0.00
322677.00	1.00
322704.00	0.00
322734.00	1.00
322759.00	0.00
322792.00	1.00
322816.00	0.00
322837.00	1.00
322900.00	0.00
322928.00	1.00
322950.00	0.00
322972.00	1.00
322986.00	0.00
323004.00	1.00
323018.00	0.00
323042.00	1.00
323060.00	0.00
323086.00	1.00
323106.00	0.00
323131.00	1.00
323160.00	0.00
323194.00	1.00
323211.00	0.00
323236.00	1.00
323257.00	0.00
323275.00	1.00
323299.00	0.00
323334.00	1.00
323350.00	0.00
323375.00	1.00
323399.00	0.00
323430.00	1.00
323453.00	0.00
323473.00	1.00
323485.00	0.00
323503.00	1.00
323523.00	0.00
323549.00	1.00
323579.00	0.00
323604.00	1.00
323620.00	0.00
323645.00	1.00
323668.00	0.00
323692.00	1.00
323717.00	0.00
323742.00	1.00
323758.00	0.00
323776.00	1.00
323794.00	0.00
323819.00	1.00
323893.00	0.00
323916.00	1.00
323949.00	0.00
323972.00	1.00
324030.00	0.00
324049.00	1.00
324598.00	0.00
324618.00	1.00
324667.00	0.00
324693.00	1.00
324706.00	0.00
324732.00	1.00
324743.00	0.00
324769.00	1.00
324781.00	0.00
324809.00	1.00
324821.00	0.00
324846.00	1.00
324857.00	0.00
324881.00	1.00
324892.00	0.00
324919.00	1.00
324932.00	0.00
324958.00	1.00
324969.00	0.00
324997.00	1.00
325009.00	0.00
325036.00	1.00
325049.00	0.00
325074.00	1.00
325086.00	0.00
325119.00	1.00
325131.00	0.00
325156.00	1.00
325167.00	0.00
325191.00	1.00
325203.00	0.00
325227.00	1.00
325238.00	0.00
325264.00	1.00
325276.00	0.00
325302.00	1.00
325314.00	0.00
325341.00	1.00
325352.00	0.00
325381.00	1.00
325407.00	0.00
325427.00	1.00
325487.00	0.00
325508.00	1.00
325528.00	0.00
325550.00	1.00
325631.00	0.00
325651.00	1.00
325668.00	0.00
325686.00	1.00
325725.00	0.00
325751.00	1.00
325803.00	0.00
325823.00	1.00
326242.00	0.00
326268.00	1.00
326295.00	0.00
326322.00	1.00
326350.00	0.00
326376.00	1.00
326401.00	0.00
326427.00	1.00
326452.00	0.00
326477.00	1.00
326502.00	0.00
326528.00	1.00
326552.00	0.00
326578.00	1.00
326603.00	0.00
326627.00	1.00
326653.00	0.00
326679.00	1.00
326703.00	0.00
326732.00	1.00
326758.00	0.00
326785.00	1.00
326844.00	0.00
326869.00	1.00
326891.00	0.00
326921.00	1.00
326942.00	0.00
326963.00	1.00
326977.00	0.00
326995.00	1.00
327009.00	0.00
327032.00	1.00
327051.00	0.00
327076.00	1.00
327104.00	0.00
327130.00	1.00
327147.00	0.00
327175.00	1.00
327199.00	0.00
327219.00	1.00
327238.00	0.00
327256.00	1.00
327272.00	0.00
327297.00	1.00
327318.00	0.00
327343.00	1.00
327366.00	0.00
327393.00	1.00
327409.00	0.00
327434.00	1.00
327454.00	0.00
327477.00	1.00
327495.00	0.00
327514.00	1.00
327525.00	0.00
327549.00	1.00
327574.00	0.00
327602.00	1.00
327626.00	0.00
327651.00	1.00
327674.00	0.00
327701.00	1.00
327725.00	0.00
327749.00	1.00
327821.00	0.00
327850.00	1.00
327888.00	0.00
327912.00	1.00
327961.00	0.00
328001.00	1.00
328540.00	0.00
328569.00	1.00
328632.00	0.00
328659.00	1.00
328674.00	0.00
328702.00	1.00
328714.00	0.00
328738.00	1.00
328750.00	0.00
328776.00	1.00
328788.00	0.00
328815.00	1.00
328840.00	0.00
328865.00	1.00
328941.00	0.00
328964.00	1.00
329038.00	0.00
329059.00	1.00
329076.00	0.00
329095.00	1.00
329136.00	0.00
329162.00	1.00
329211.00	0.00
329232.00	1.00
329649.00	0.00
329674.00	1.00
329701.00	0.00
329728.00	1.00
329754.00	0.00
329785.00	1.00
329809.00	0.00
329834.00	1.00
329859.00	0.00
329885.00	1.00
329908.00	0.00
329933.00	1.00
329959.00	0.00
329984.00	1.00
330009.00	0.00
330033.00	1.00
330057.00	0.00
330084.00	1.00
330110.00	0.00
330135.00	1.00
330160.00	0.00
330186.00	1.00
330251.00	0.00
330271.00	1.00
330286.00	0.00
330304.00	1.00
330322.00	0.00
330345.00	1.00
330365.00	0.00
330390.00	1.00
330409.00	0.00
330435.00	1.00
330457.00	0.00
330488.00	1.00
330512.00	0.00
330538.00	1.00
330550.00	0.00
330568.00	1.00
330592.00	0.00
330621.00	1.00
330644.00	0.00
330671.00	1.00
330687.00	0.00
330717.00	1.00
330738.00	0.00
330758.00	1.00
330777.00	0.00
330796.00	1.00
330809.00	0.00
330833.00	1.00
330856.00	0.00
330884.00	1.00
330907.00	0.00
330933.00	1.00
330951.00	0.00
330977.00	1.00
330999.00	0.00
331022.00	1.00
331040.00	0.00
331058.00	1.00
331075.00	0.00
331100.00	1.00
331131.00	0.00
331157.00	1.00
331231.00	0.00
331253.00	1.00
331286.00	0.00
331310.00	1.00
331367.00	0.00
331387.00	1.00
331740.00	0.00
331763.00	1.00
331821.00	0.00
331847.00	1.00
331859.00	0.00
331885.00	1.00
331897.00	0.00
331924.00	1.00
331936.00	0.00
331963.00	1.00
331975.00	0.00
332001.00	1.00
332027.00	0.00
332052.00	1.00
332122.00	0.00
332145.00	1.00
332224.00	0.00
332250.00	1.00
332275.00	0.00
332301.00	1.00
332344.00	0.00
332371.00	1.00
332423.00	0.00
332443.00	1.00
332879.00	0.00
332904.00	1.00
332929.00	0.00
332954.00	1.00
332980.00	0.00
333005.00	1.00
333030.00	0.00
333055.00	1.00
333080.00	0.00
333105.00	1.00
333129.00	0.00
333154.00	1.00
333180.00	0.00
333207.00	1.00
333231.00	0.00
333261.00	1.00
333286.00	0.00
333312.00	1.00
333336.00	0.00
333365.00	1.00
333390.00	0.00
333410.00	1.00
333474.00	0.00
333504.00	1.00
333525.00	0.00
333545.00	1.00
333560.00	0.00
333577.00	1.00
333594.00	0.00
333618.00	1.00
333641.00	0.00
333668.00	1.00
333689.00	0.00
333719.00	1.00
333751.00	0.00
333776.00	1.00
333791.00	0.00
333825.00	1.00
333847.00	0.00
333867.00	1.00
333886.00	0.00
333905.00	1.00
333921.00	0.00
333956.00	1.00
333978.00	0.00
334005.00	1.00
334029.00	0.00
334056.00	1.00
334067.00	0.00
334085.00	1.00
334104.00	0.00
334127.00	1.00
334149.00	0.00
334177.00	1.00
334193.00	0.00
334219.00	1.00
334240.00	0.00
334269.00	1.00
334292.00	0.00
334314.00	1.00
334330.00	0.00
334348.00	1.00
334367.00	0.00
334391.00	1.00
334467.00	0.00
334488.00	1.00
334521.00	0.00
334545.00	1.00
334602.00	0.00
334621.00	1.00
335118.00	0.00
335139.00	1.00
335150.00	0.00
335180.00	1.00
335189.00	0.00
335214.00	1.00
335224.00	0.00
335249.00	1.00
335260.00	0.00
335286.00	1.00
335297.00	0.00
335321.00	1.00
335332.00	0.00
335358.00	1.00
335369.00	0.00
335395.00	1.00
335406.00	0.00
335431.00	1.00
335441.00	0.00
335465.00	1.00
335476.00	0.00
335502.00	1.00
335513.00	0.00
335539.00	1.00
335549.00	0.00
335579.00	1.00
335589.00	0.00
335614.00	1.00
335691.00	0.00
335719.00	1.00
335732.00	0.00
335757.00	1.00
335768.00	0.00
335792.00	1.00
335803.00	0.00
335830.00	1.00
335842.00	0.00
335868.00	1.00
335937.00	0.00
335960.00	1.00
336041.00	0.00
336067.00	1.00
336092.00	0.00
336114.00	1.00
336122.00	0.00
336140.00	1.00
336156.00	0.00
336180.00	1.00
336221.00	0.00
336245.00	1.00
336298.00	0.00
336318.00	1.00
336727.00	0.00
336754.00	1.00
336783.00	0.00
336808.00	1.00
336832.00	0.00
336858.00	1.00
336883.00	0.00
336908.00	1.00
336933.00	0.00
336958.00	1.00
336982.00	0.00
337007.00	1.00
337031.00	0.00
337057.00	1.00
337082.00	0.00
337107.00	1.00
337133.00	0.00
337158.00	1.00
337183.00	0.00
337209.00	1.00
337233.00	0.00
337257.00	1.00
337326.00	0.00
337349.00	1.00
337365.00	0.00
337391.00	1.00
337412.00	0.00
337440.00	1.00
337459.00	0.00
337484.00	1.00
337503.00	0.00
337533.00	1.00
337552.00	0.00
337575.00	1.00
337596.00	0.00
337614.00	1.00
337626.00	0.00
337651.00	1.00
337675.00	0.00
337703.00	1.00
337725.00	0.00
337750.00	1.00
337766.00	0.00
337794.00	1.00
337815.00	0.00
337836.00	1.00
337855.00	0.00
337873.00	1.00
337886.00	0.00
337909.00	1.00
337934.00	0.00
337959.00	1.00
337982.00	0.00
338010.00	1.00
338026.00	0.00
338053.00	1.00
338074.00	0.00
338094.00	1.00
338112.00	0.00
338131.00	1.00
338151.00	0.00
338175.00	1.00
338200.00	0.00
338227.00	1.00
338301.00	0.00
338322.00	1.00
338355.00	0.00
338379.00	1.00
338435.00	0.00
338455.00	1.00
338812.00	0.00
338835.00	1.00
338892.00	0.00
338922.00	1.00
338933.00	0.00
338958.00	1.00
338968.00	0.00
338993.00	1.00
339004.00	0.00
339030.00	1.00
339042.00	0.00
339070.00	1.00
339094.00	0.00
339119.00	1.00
339188.00	0.00
339211.00	1.00
339291.00	0.00
339318.00	1.00
339341.00	0.00
339366.00	1.00
339407.00	0.00
339433.00	1.00
339490.00	0.00
339511.00	1.00
339921.00	0.00
339945.00	1.00
339971.00	0.00
339997.00	1.00
340021.00	0.00
340046.00	1.00
340071.00	0.00
340096.00	1.00
340122.00	0.00
340150.00	1.00
340173.00	0.00
340197.00	1.00
340222.00	0.00
340249.00	1.00
340272.00	0.00
340297.00	1.00
340321.00	0.00
340346.00	1.00
340370.00	0.00
340398.00	1.00
340421.00	0.00
340447.00	1.00
340515.00	0.00
340535.00	1.00
340551.00	0.00
340569.00	1.00
340586.00	0.00
340609.00	1.00
340629.00	0.00
340655.00	1.00
340673.00	0.00
340701.00	1.00
340722.00	0.00
340749.00	1.00
340774.00	0.00
340802.00	1.00
340818.00	0.00
340868.00	1.00
340897.00	0.00
340925.00	1.00
340954.00	0.00
340982.00	1.00
340998.00	0.00
341046.00	1.00
341077.00	0.00
341100.00	1.00
341125.00	0.00
341146.00	1.00
341164.00	0.00
341190.00	1.00
341212.00	0.00
341244.00	1.00
341268.00	0.00
341289.00	1.00
341301.00	0.00
341319.00	1.00
341340.00	0.00
341370.00	1.00
341394.00	0.00
341421.00	1.00
341445.00	0.00
341469.00	1.00
341494.00	0.00
341519.00	1.00
341594.00	0.00
341618.00	1.00
341654.00	0.00
341674.00	1.00
341735.00	0.00
341757.00	1.00
342138.00	0.00
342165.00	1.00
342226.00	0.00
342251.00	1.00
342264.00	0.00
342290.00	1.00
342301.00	0.00
342328.00	1.00
342342.00	0.00
342367.00	1.00
342379.00	0.00
342405.00	1.00
342429.00	0.00
342454.00	1.00
342526.00	0.00
342550.00	1.00
342637.00	0.00
342664.00	1.00
342689.00	0.00
342718.00	1.00
342755.00	0.00
342776.00	1.00
342818.00	0.00
342842.00	1.00
343402.00	0.00
343428.00	1.00
343452.00	0.00
343478.00	1.00
343504.00	0.00
343529.00	1.00
343555.00	0.00
343579.00	1.00
343604.00	0.00
343630.00	1.00
343657.00	0.00
343682.00	1.00
343707.00	0.00
343735.00	1.00
343758.00	0.00
343784.00	1.00
343808.00	0.00
343834.00	1.00
343859.00	0.00
343890.00	1.00
343914.00	0.00
343934.00	1.00
343942.00	0.00
343968.00	1.00
343995.00	0.00
344031.00	1.00
344044.00	0.00
344071.00	1.00
344083.00	0.00
344109.00	1.00
344121.00	0.00
344147.00	1.00
344158.00	0.00
344186.00	1.00
344197.00	0.00
344222.00	1.00
344235.00	0.00
344268.00	1.00
344278.00	0.00
344303.00	1.00
344314.00	0.00
344339.00	1.00
344350.00	0.00
344379.00	1.00
344391.00	0.00
344414.00	1.00
344422.00	0.00
344440.00	1.00
344448.00	0.00
344468.00	1.00
344545.00	0.00
344581.00	1.00
344603.00	0.00
344624.00	1.00
344639.00	0.00
344656.00	1.00
344671.00	0.00
344694.00	1.00
344714.00	0.00
344740.00	1.00
344760.00	0.00
344786.00	1.00
344815.00	0.00
344841.00	1.00
344858.00	0.00
344883.00	1.00
344914.00	0.00
344934.00	1.00
344954.00	0.00
344973.00	1.00
344988.00	0.00
345013.00	1.00
345036.00	0.00
345062.00	1.00
345090.00	0.00
345117.00	1.00
345132.00	0.00
345165.00	1.00
345187.00	0.00
345207.00	1.00
345227.00	0.00
345246.00	1.00
345259.00	0.00
345284.00	1.00
345307.00	0.00
345334.00	1.00
345362.00	0.00
345398.00	1.00
345422.00	0.00
345443.00	1.00
345460.00	0.00
345478.00	1.00
345551.00	0.00
345572.00	1.00
345590.00	0.00
345609.00	1.00
345651.00	0.00
